,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,HomeTeamMatchDay,AwayTeamMatchDay,HomeTeamGoalsScoredLast5,AwayTeamGoalsScoredLast5,HomeTeamGoalsConcededLast5,AwayTeamGoalsConcededLast5,HomeTeamUnBeatenStreak,AwayTeamUnBeatenStreak,HomeTeamPoints,AwayTeamPoints,HomeTeamLostLast,AwayTeamLostLast,HomeTeamGameNumber,AwayTeamGameNumber,ScoredAtHomeTeam5,ScoredAwayTeam5,HomeTeamAtHomeTeamPoints,AwayTeamFromHomeTeamPoints
16426,SP1,Osasuna,Zaragoza,3.0,0.0,H,1.91,3.4,4.0,8,8,4.0,9.0,14.0,7.0,0,3,3.0,8.0,0.0,1.0,4,4,6.666666666666667,8.333333333333334,8.333333333333334,6.666666666666667
16427,I1,Inter,Genoa,5.0,4.0,H,1.57,3.8,6.0,30,30,4.0,6.0,5.0,7.0,0,1,5.0,4.0,0.0,1.0,16,15,6.0,5.0,3.0,8.0
16428,D1,Werder Bremen,FC Koln,0.0,1.0,A,2.55,3.4,2.63,9,9,4.0,4.0,16.0,7.0,0,1,1.0,4.0,0.0,1.0,4,5,3.3333333333333335,5.0,3.3333333333333335,6.25
16429,I1,Cagliari,Lazio,1.0,0.0,H,5.25,3.75,1.65,38,38,3.0,11.0,6.0,2.0,1,4,2.0,10.0,1.0,1.0,19,19,7.0,4.0,9.0,9.0
16430,N1,Sparta,Ajax,2.0,2.0,D,7.5,4.5,1.33,7,7,8.0,16.0,9.0,6.0,0,6,4.0,13.0,0.0,1.0,4,4,6.666666666666667,20.0,3.3333333333333335,11.666666666666666
16431,E0,Chelsea,Stoke,7.0,0.0,H,1.14,8.0,21.0,36,35,16.0,5.0,4.0,4.0,0,0,12.0,7.0,0.0,0.0,18,17,16.0,5.0,12.0,5.0
16432,D1,Werder Bremen,Hoffenheim,1.0,1.0,D,3.2,3.5,2.15,2,2,10.0,10.0,10.0,0.0,1,1,5.0,15.0,1.0,1.0,1,1,1.0,1.0,1.0,3.0
16433,D1,Duisburg,Nurnberg,1.0,0.0,H,2.6,3.3,2.62,15,15,3.0,9.0,9.0,8.0,0,1,3.0,6.0,0.0,1.0,8,8,2.0,5.0,0.0,7.0
16434,F1,Lyon,Paris SG,0.0,1.0,A,3.4,3.25,2.15,36,36,9.0,8.0,4.0,1.0,4,8,10.0,13.0,1.0,1.0,18,18,8.0,6.0,8.0,15.0
16435,SP1,Valladolid,Ath Madrid,0.0,4.0,A,2.5,3.3,2.75,17,17,7.0,10.0,7.0,4.0,0,2,6.0,10.0,0.0,1.0,9,9,10.0,4.0,9.0,7.0
16436,SP1,Sociedad,Getafe,1.0,1.0,D,1.66,3.4,4.5,15,16,6.0,4.0,7.0,5.0,3,0,7.0,5.0,1.0,0.0,8,8,7.0,3.0,12.0,9.0
16437,E0,Man United,Burnley,3.0,0.0,H,1.17,7.0,17.0,22,21,12.0,3.0,5.0,7.0,3,0,10.0,3.0,1.0,0.0,11,11,13.0,6.0,12.0,7.0
16438,I1,Udinese,Verona,2.0,0.0,H,1.95,3.5,3.8,27,27,3.0,10.0,5.0,10.0,0,1,3.0,8.0,0.0,1.0,13,13,2.0,4.0,4.0,5.0
16439,E0,QPR,Everton,1.0,1.0,D,3.25,3.4,2.2,8,8,5.0,10.0,10.0,7.0,0,4,1.0,8.0,0.0,1.0,4,5,1.6666666666666667,10.0,1.6666666666666667,10.0
16440,D1,Bayern Munich,Mainz,4.0,1.0,H,1.1,9.0,23.0,9,9,9.0,5.0,2.0,14.0,8,1,11.0,1.0,1.0,1.0,5,4,10.0,6.666666666666667,15.0,10.0
16441,N1,Utrecht,Heracles,2.0,4.0,A,2.1,3.5,3.3,15,15,12.0,9.0,12.0,7.0,1,2,7.0,9.0,1.0,1.0,8,8,8.0,8.0,6.0,6.0
16442,E0,Portsmouth,West Brom,2.0,2.0,D,1.73,3.5,5.5,31,32,5.0,2.0,5.0,8.0,3,0,6.0,2.0,1.0,0.0,16,16,6.0,3.0,6.0,4.0
16443,E0,Liverpool,Tottenham,3.0,1.0,H,1.53,4.0,6.5,38,38,15.0,6.0,5.0,6.0,10,3,13.0,10.0,1.0,1.0,19,19,18.0,6.0,13.0,15.0
16444,E0,Watford,Man City,0.0,6.0,A,9.0,6.0,1.33,5,5,8.75,12.5,3.75,2.5,4,4,10.0,12.5,1.0,1.0,3,3,7.5,10.0,5.0,10.0
16445,SP1,Xerez,Almeria,2.0,1.0,H,2.5,3.3,2.75,35,35,7.0,3.0,9.0,8.0,0,0,5.0,2.0,0.0,0.0,18,18,8.0,3.0,8.0,7.0
16446,SP1,Murcia,La Coruna,0.0,2.0,A,2.25,3.2,3.25,11,11,5.0,5.0,3.0,9.0,2,1,8.0,4.0,1.0,1.0,6,6,4.0,4.0,8.0,4.0
16447,F1,Nice,Ajaccio GFCO,3.0,0.0,H,1.8,3.5,4.75,31,31,5.0,6.0,4.0,6.0,2,4,8.0,6.0,1.0,1.0,16,16,6.0,5.0,10.0,5.0
16448,I1,Bologna,Juventus,0.0,2.0,A,5.5,3.75,1.62,29,29,7.0,7.0,3.0,2.0,3,3,10.0,10.0,1.0,1.0,15,14,13.0,7.0,11.0,10.0
16449,E0,Newcastle,Tottenham,3.0,1.0,H,2.5,3.2,2.75,19,19,9.0,12.0,5.0,7.0,1,3,12.0,12.0,1.0,1.0,10,10,6.0,4.0,10.0,15.0
16450,F1,Troyes,Marseille,2.0,3.0,A,5.5,4.0,1.61,33,33,1.0,8.0,10.0,6.0,0,2,1.0,8.0,0.0,1.0,17,17,2.0,9.0,7.0,8.0
16451,E0,West Brom,West Ham,0.0,1.0,A,2.3,3.25,3.0,37,37,1.0,3.0,8.0,8.0,0,0,2.0,4.0,0.0,0.0,19,19,2.0,4.0,1.0,5.0
16452,E0,Chelsea,Portsmouth,1.0,0.0,H,1.28,5.0,10.0,4,4,10.0,10.0,6.666666666666667,6.666666666666667,3,3,11.666666666666666,8.333333333333334,1.0,1.0,2,2,15.0,10.0,15.0,5.0
16453,I1,Genoa,Juventus,1.0,3.0,A,5.5,3.75,1.62,3,3,10.0,15.0,7.5,2.5,0,2,7.5,15.0,0.0,1.0,2,2,10.0,20.0,15.0,15.0
16454,F1,Paris SG,Rennes,2.0,0.0,H,1.7,3.25,5.5,18,18,5.0,8.0,8.0,5.0,0,1,4.0,9.0,0.0,1.0,10,10,8.0,3.0,10.0,9.0
16455,F1,Marseille,Troyes,2.0,1.0,H,1.5,3.5,6.5,33,33,9.0,2.0,4.0,7.0,2,2,8.0,2.0,1.0,1.0,16,17,8.0,2.0,8.0,7.0
16456,N1,Zwolle,Willem II,0.0,1.0,A,1.61,4.33,4.75,33,33,8.0,9.0,10.0,12.0,0,0,4.0,7.0,0.0,0.0,17,17,7.0,6.0,5.0,12.0
16457,N1,Ajax,AZ Alkmaar,0.0,1.0,A,1.5,4.33,6.0,21,21,7.0,8.0,2.0,7.0,0,3,10.0,8.0,0.0,1.0,12,10,14.0,6.0,13.0,8.0
16458,F1,Lyon,Lille,0.0,0.0,D,1.83,3.4,4.75,5,5,7.5,1.25,2.5,1.25,1,3,8.75,6.25,1.0,1.0,3,2,2.5,0.0,2.5,0.0
16459,F1,Dijon,Guingamp,3.0,1.0,H,2.7,3.29,2.62,36,36,6.0,13.0,12.0,6.0,0,5,4.0,11.0,0.0,1.0,18,18,9.0,5.0,7.0,8.0
16460,N1,PSV Eindhoven,Feyenoord,3.0,1.0,H,1.73,3.6,4.75,4,4,8.333333333333334,11.666666666666666,5.0,3.3333333333333335,3,3,8.333333333333334,15.0,1.0,1.0,2,2,10.0,10.0,15.0,15.0
16461,I1,Fiorentina,Lazio,1.0,2.0,A,1.66,3.2,6.0,26,26,5.0,4.0,3.0,5.0,0,1,10.0,6.0,0.0,1.0,14,14,8.0,4.0,15.0,6.0
16462,I1,Chievo,Atalanta,1.0,4.0,A,2.75,3.2,2.7,19,19,6.0,6.0,6.0,7.0,0,2,7.0,7.0,0.0,1.0,10,10,5.0,7.0,8.0,12.0
16463,SP1,Ath Bilbao,Levante,2.0,0.0,H,1.4,4.5,9.0,16,16,6.0,6.0,5.0,5.0,0,0,7.0,5.0,0.0,0.0,8,8,9.0,4.0,10.0,5.0
16464,F1,Lille,Caen,0.0,2.0,A,1.6,3.8,6.0,3,3,7.5,0.0,7.5,5.0,0,0,7.5,0.0,0.0,0.0,2,2,15.0,0.0,15.0,0.0
16465,I1,Atalanta,Sampdoria,0.0,0.0,D,2.25,3.0,3.5,30,29,9.0,7.0,9.0,4.0,0,0,6.0,10.0,0.0,0.0,15,15,5.0,3.0,5.0,13.0
16466,I1,Torino,Atalanta,1.0,1.0,D,2.4,3.25,3.1,22,22,6.0,8.0,9.0,4.0,0,1,5.0,10.0,0.0,1.0,11,12,11.0,8.0,10.0,12.0
16467,SP1,Valencia,Mallorca,2.0,0.0,H,1.5,3.5,6.0,13,13,3.0,5.0,3.0,6.0,2,3,5.0,5.0,1.0,1.0,7,7,7.0,3.0,8.0,2.0
16468,SP1,Recreativo,Levante,0.0,1.0,A,2.0,3.2,3.75,3,3,5.0,2.5,2.5,20.0,2,0,10.0,0.0,1.0,0.0,2,2,5.0,0.0,5.0,0.0
16469,D1,FC Koln,Hannover,0.0,1.0,A,2.1,3.4,3.4,11,11,3.0,10.0,1.0,9.0,3,1,8.0,7.0,1.0,1.0,6,6,3.0,5.0,4.0,8.0
16470,SP1,Granada,Getafe,2.0,0.0,H,1.95,3.6,3.6,38,38,7.0,4.0,3.0,7.0,0,0,10.0,3.0,0.0,0.0,19,19,7.0,2.0,8.0,7.0
16471,I1,Napoli,Sassuolo,2.0,0.0,H,1.5,4.0,7.5,24,24,9.0,9.0,6.0,10.0,0,0,12.0,5.0,0.0,0.0,12,13,10.0,8.0,10.0,5.0
16472,D1,Karlsruhe,Dortmund,0.0,1.0,A,3.1,3.3,2.3,14,14,4.0,8.0,12.0,4.0,0,1,1.0,8.0,0.0,1.0,7,7,5.0,7.0,4.0,7.0
16473,D1,Hannover,Stuttgart,0.0,0.0,D,2.7,3.4,2.5,32,32,7.0,8.0,11.0,7.0,2,3,6.0,7.0,1.0,1.0,16,16,4.0,4.0,4.0,7.0
16474,SP1,Villarreal,La Coruna,4.0,3.0,H,1.57,3.75,6.0,19,19,4.0,4.0,8.0,8.0,0,0,4.0,4.0,0.0,0.0,10,10,8.0,7.0,8.0,2.0
16475,D1,Hamburg,Wolfsburg,2.0,1.0,H,2.6,3.4,2.7,34,34,3.0,6.0,9.0,8.0,2,2,2.0,7.0,1.0,1.0,17,17,7.0,7.0,10.0,6.0
16476,N1,Feyenoord,PSV Eindhoven,3.0,3.0,D,2.37,3.1,2.62,16,16,10.0,12.0,6.0,0.0,2,15,8.0,15.0,1.0,1.0,9,9,15.0,11.0,12.0,12.0
16477,I1,Sampdoria,Genoa,1.0,0.0,H,2.2,3.2,3.5,33,33,6.0,8.0,5.0,9.0,2,3,8.0,6.0,1.0,1.0,16,16,8.0,2.0,13.0,12.0
16478,N1,AZ Alkmaar,Heerenveen,3.0,1.0,H,1.91,3.75,3.6,13,13,9.0,10.0,9.0,10.0,1,3,7.0,7.0,1.0,1.0,7,7,8.0,7.0,7.0,6.0
16479,F1,Sochaux,Evian Thonon Gaillard,1.0,1.0,D,1.95,3.3,4.0,11,11,8.0,6.0,15.0,11.0,0,0,4.0,2.0,0.0,0.0,6,6,9.0,4.0,7.0,4.0
16480,SP1,Valencia,Sevilla,2.0,0.0,H,2.25,3.3,3.2,1,1,2.0,0.0,0.0,2.0,0,0,3.0,0.0,,,1,1,2.0,0.0,3.0,3.0
16481,SP1,Granada,Ath Madrid,0.0,0.0,D,3.5,3.3,2.1,7,7,2.0,8.0,7.0,6.0,0,1,4.0,7.0,0.0,1.0,4,3,3.3333333333333335,0.0,6.666666666666667,10.0
16482,E0,Newcastle,West Brom,0.0,1.0,A,1.85,3.6,4.75,35,36,8.0,6.0,3.0,7.0,0,3,12.0,5.0,0.0,1.0,18,18,8.0,2.0,13.0,1.0
16483,E0,Tottenham,Blackburn,3.0,2.0,H,1.9,3.3,4.0,28,28,6.0,7.0,5.0,6.0,3,2,6.0,9.0,1.0,1.0,15,15,9.0,6.0,11.0,13.0
16484,N1,Willem II,Excelsior,1.0,1.0,D,1.62,4.0,5.0,6,6,4.0,9.0,10.0,8.0,0,1,4.0,9.0,0.0,1.0,3,3,2.5,7.5,2.5,7.5
16485,SP1,Vallecano,Getafe,2.0,0.0,H,2.5,3.2,2.8,22,22,8.0,5.0,7.0,4.0,1,0,9.0,8.0,1.0,0.0,11,12,6.0,7.0,3.0,8.0
16486,I1,Fiorentina,Juventus,0.0,5.0,A,4.0,3.2,2.0,28,28,4.0,6.0,6.0,4.0,0,27,4.0,7.0,0.0,1.0,14,15,7.0,4.0,9.0,11.0
16487,I1,Cesena,Napoli,1.0,3.0,A,3.25,3.3,2.2,1,1,1.0,3.0,3.0,1.0,0,0,0.0,3.0,,,1,1,1.0,3.0,0.0,3.0
16488,SP1,Valencia,Osasuna,4.0,1.0,H,1.22,6.5,13.0,36,36,6.0,7.0,8.0,15.0,0,1,4.0,5.0,0.0,1.0,18,18,9.0,4.0,8.0,5.0
16489,E0,Swansea,West Brom,1.0,2.0,A,1.95,3.6,4.33,29,29,8.0,4.0,8.0,9.0,1,0,5.0,3.0,1.0,0.0,15,14,9.0,8.0,7.0,7.0
16490,I1,Cagliari,Reggina,0.0,2.0,A,2.1,2.8,4.0,21,21,3.0,7.0,7.0,8.0,2,1,6.0,4.0,1.0,1.0,11,11,4.0,5.0,8.0,8.0
16491,D1,Mainz,Augsburg,2.0,0.0,H,1.73,3.6,4.75,4,4,3.3333333333333335,1.6666666666666667,8.333333333333334,8.333333333333334,0,1,1.6666666666666667,1.6666666666666667,0.0,1.0,2,2,0.0,5.0,0.0,0.0
16492,D1,Stuttgart,Schalke 04,2.0,0.0,H,2.4,3.2,2.87,17,17,5.0,9.0,3.0,3.0,10,5,9.0,13.0,1.0,1.0,9,9,7.0,4.0,7.0,13.0
16493,N1,Heracles,Sparta,1.0,0.0,H,2.1,3.2,3.0,31,31,2.0,5.0,8.0,13.0,0,0,3.0,4.0,0.0,0.0,16,16,4.0,2.0,4.0,9.0
16494,N1,Feyenoord,Heerenveen,1.0,1.0,D,1.5,4.33,6.0,2,2,5.0,0.0,0.0,10.0,1,0,15.0,0.0,1.0,0.0,1,1,1.0,1.0,1.0,0.0
16495,E0,Everton,Portsmouth,2.0,1.0,H,1.72,3.25,4.33,22,22,5.0,3.0,8.0,5.0,0,1,7.0,5.0,0.0,1.0,11,11,8.0,5.0,13.0,6.0
16496,N1,Den Haag,Willem II,0.0,1.0,A,2.3,3.25,2.62,14,14,11.0,6.0,8.0,7.0,2,0,7.0,4.0,1.0,0.0,7,7,8.0,5.0,4.0,12.0
16497,E0,Wolves,Blackburn,0.0,2.0,A,2.38,3.3,3.0,28,28,5.0,5.0,16.0,15.0,0,1,4.0,4.0,0.0,1.0,14,14,6.0,6.0,1.0,6.0
16498,N1,Den Haag,Utrecht,0.0,0.0,D,2.45,3.4,2.7,4,4,13.333333333333334,3.3333333333333335,6.666666666666667,11.666666666666666,0,1,10.0,5.0,0.0,1.0,2,2,15.0,0.0,15.0,0.0
16499,F1,Lyon,Paris SG,0.0,1.0,A,1.66,3.2,6.0,33,33,6.0,4.0,4.0,3.0,4,3,10.0,8.0,1.0,1.0,16,17,12.0,2.0,15.0,10.0
16500,D1,Dortmund,Schalke 04,0.0,0.0,D,1.44,4.75,6.5,27,27,8.0,10.0,5.0,7.0,1,3,9.0,10.0,1.0,1.0,14,14,11.0,8.0,7.0,13.0
16501,SP1,Alaves,Valencia,1.0,2.0,A,6.0,3.75,1.6,10,10,3.0,21.0,7.0,7.0,0,9,3.0,15.0,0.0,1.0,5,5,1.25,15.0,0.0,12.5
16502,I1,Milan,Fiorentina,0.0,2.0,A,2.05,3.5,3.5,11,11,7.0,9.0,7.0,7.0,1,0,7.0,8.0,1.0,0.0,6,6,7.0,10.0,10.0,8.0
16503,SP1,Betis,Sp Gijon,2.0,0.0,H,1.91,3.5,4.0,17,17,7.0,6.0,7.0,11.0,2,0,6.0,6.0,1.0,0.0,8,8,4.0,8.0,4.0,8.0
16504,SP1,Eibar,Espanol,3.0,1.0,H,2.37,3.1,3.29,14,14,10.0,3.0,9.0,4.0,2,1,7.0,7.0,1.0,1.0,7,7,8.0,1.0,8.0,10.0
16505,I1,Atalanta,Bologna,1.0,1.0,D,2.63,2.4,3.8,34,34,7.0,4.0,9.0,6.0,1,4,5.0,4.0,1.0,1.0,17,17,4.0,5.0,5.0,8.0
16506,N1,Zwolle,Twente,2.0,0.0,H,2.05,3.5,3.4,3,3,12.5,5.0,7.5,10.0,2,0,10.0,0.0,1.0,0.0,2,2,20.0,5.0,15.0,0.0
16507,SP1,Espanol,Ath Bilbao,1.0,0.0,H,1.62,3.8,5.5,36,36,11.0,6.0,3.0,4.0,0,4,12.0,10.0,0.0,1.0,18,18,12.0,4.0,13.0,6.0
16508,F1,Nice,Toulouse,3.0,0.0,H,2.1,3.2,3.8,16,16,7.0,4.0,3.0,6.0,3,1,10.0,4.0,1.0,1.0,9,9,13.0,3.0,13.0,9.0
16509,E0,Middlesbrough,Chelsea,2.0,1.0,H,8.5,3.75,1.44,2,2,10.0,15.0,15.0,0.0,0,1,0.0,15.0,0.0,1.0,1,1,2.0,1.0,3.0,3.0
16510,I1,Palermo,Treviso,1.0,0.0,H,1.33,4.5,9.5,31,31,4.0,2.0,4.0,6.0,2,0,7.0,1.0,1.0,0.0,15,16,10.0,3.0,9.0,0.0
16511,F1,Lille,Valenciennes,4.0,0.0,H,1.67,3.5,5.5,14,14,6.0,9.0,5.0,1.0,0,5,7.0,13.0,0.0,1.0,7,8,5.0,13.0,9.0,11.0
16512,E0,Bolton,Arsenal,2.0,0.0,H,4.33,3.3,1.83,14,14,6.0,11.0,7.0,4.0,0,5,9.0,13.0,0.0,1.0,7,7,6.0,6.0,13.0,15.0
