,B365H,B365D,B365A,H,D,A,HomeTeamAtHomeTeamPoints,AwayTeamFromHomeTeamPoints,ScoredAtHomeTeam5,ScoredAwayTeam5,HomeTeamPoints,AwayTeamPoints,HomeTeamUnBeatenStreak,AwayTeamUnBeatenStreak,HomeTeamGoalsScoredLast5,AwayTeamGoalsScoredLast5,HomeTeamGoalsConcededLast5,AwayTeamGoalsConcededLast5,HomeTeamLostLast,AwayTeamLostLast
2124,1.67,3.6,5.25,0,0,1,12.0,5.0,10.0,2.0,7.0,2.0,2,0,6.0,4.0,6.0,10.0,1.0,0.0
2125,1.73,3.6,4.75,1,0,0,15.0,13.0,15.0,10.0,12.0,12.0,3,3,12.0,10.0,6.0,4.0,1.0,1.0
2126,1.83,2.87,4.5,1,0,0,9.0,11.0,5.0,7.0,7.0,9.0,2,5,4.0,6.0,5.0,2.0,1.0,1.0
2127,1.9,3.0,4.5,0,1,0,6.0,10.0,8.0,3.0,3.0,3.0,0,3,3.0,5.0,6.0,9.0,0.0,1.0
2128,1.83,3.4,4.75,1,0,0,6.0,3.0,4.0,3.0,3.0,5.0,0,0,4.0,5.0,10.0,9.0,0.0,0.0
2129,1.75,3.2,5.5,0,1,0,12.0,7.0,14.0,2.0,12.0,6.0,0,0,15.0,6.0,5.0,5.0,0.0,0.0
2130,1.85,3.4,4.75,0,1,0,10.0,9.0,8.0,3.0,10.0,5.0,4,2,7.0,2.0,4.0,6.0,1.0,1.0
2131,1.72,3.4,5.0,0,1,0,12.0,13.0,13.0,6.0,7.0,6.0,0,2,9.0,7.0,9.0,5.0,0.0,1.0
2132,1.62,4.0,5.5,1,0,0,9.0,6.0,9.0,5.0,9.0,10.0,0,0,11.0,10.0,9.0,6.0,0.0,0.0
2133,1.73,3.6,5.25,1,0,0,8.0,10.0,11.0,1.0,2.0,6.0,0,1,5.0,3.0,11.0,6.0,0.0,1.0
2134,1.73,3.5,5.0,1,0,0,8.0,3.0,4.0,5.0,13.0,3.0,5,0,8.0,4.0,1.0,7.0,1.0,0.0
2135,1.61,3.2,5.5,0,0,1,10.0,6.0,8.0,4.0,11.0,4.0,8,2,9.0,3.0,3.0,4.0,1.0,1.0
2136,1.55,3.8,5.5,1,0,0,8.0,4.0,5.0,3.0,7.0,5.0,0,7,8.0,3.0,6.0,3.0,0.0,1.0
2137,1.66,3.6,5.0,1,0,0,13.0,7.0,12.0,6.0,5.0,9.0,0,0,6.0,8.0,7.0,8.0,0.0,0.0
2138,3.1,1.66,5.0,0,1,0,1.0,4.0,3.0,6.0,2.0,11.0,1,5,3.0,8.0,7.0,3.0,1.0,1.0
2139,1.72,3.5,4.75,0,0,1,9.0,6.0,7.0,5.0,7.0,7.0,6,2,5.0,5.0,4.0,6.0,1.0,1.0
2140,1.72,3.4,5.0,1,0,0,6.0,8.0,4.0,3.0,2.0,4.0,0,0,2.0,2.0,5.0,6.0,0.0,0.0
2141,1.57,3.5,5.25,1,0,0,13.0,8.75,13.0,3.75,12.0,10.0,0,4,13.0,5.0,7.0,2.0,0.0,1.0
2142,1.85,3.5,4.5,0,1,0,12.5,10.0,10.0,6.25,5.0,8.0,0,2,3.0,10.0,7.0,6.0,0.0,1.0
2143,1.72,3.1,5.0,0,0,1,6.0,4.0,7.0,4.0,3.0,4.0,0,1,4.0,1.0,11.0,7.0,0.0,1.0
2144,1.8,3.25,5.0,1,0,0,11.0,3.0,5.0,4.0,5.0,1.0,0,0,6.0,2.0,8.0,8.0,0.0,0.0
2145,1.8,3.5,4.5,0,1,0,8.0,9.0,9.0,6.0,6.0,8.0,0,4,6.0,8.0,4.0,7.0,0.0,1.0
2146,1.65,3.6,5.5,0,1,0,9.0,4.0,2.0,3.0,5.0,4.0,0,1,3.0,4.0,5.0,6.0,0.0,1.0
2147,1.67,3.5,5.5,1,0,0,10.0,7.0,7.0,1.0,10.0,1.0,0,0,9.0,1.0,5.0,7.0,0.0,0.0
2148,1.8,3.5,4.5,0,1,0,3.0,5.0,3.0,3.0,6.0,4.0,0,1,7.0,3.0,10.0,11.0,0.0,1.0
2149,2.0,2.37,5.0,0,1,0,11.0,6.0,15.0,11.0,7.0,6.0,0,0,9.0,10.0,11.0,9.0,0.0,0.0
2150,1.8,3.4,4.5,0,1,0,8.0,9.0,6.0,3.0,8.0,6.0,1,0,5.0,6.0,4.0,7.0,1.0,0.0
2151,1.7,4.0,4.5,1,0,0,12.0,7.0,14.0,7.0,10.0,5.0,0,3,11.0,6.0,3.0,7.0,0.0,1.0
2152,1.67,3.8,5.0,0,1,0,11.0,9.0,10.0,3.0,11.0,3.0,5,0,10.0,5.0,5.0,10.0,1.0,0.0
2153,1.8,3.5,4.5,1,0,0,10.0,9.0,7.0,8.0,10.0,4.0,3,3,6.0,5.0,4.0,6.0,1.0,1.0
2154,1.8,3.4,4.75,1,0,0,4.0,6.0,5.0,3.0,2.0,3.0,0,1,5.0,3.0,9.0,7.0,0.0,1.0
2155,1.67,3.6,5.25,0,1,0,10.0,11.0,7.0,6.0,4.0,6.0,1,0,4.0,4.0,5.0,6.0,1.0,0.0
2156,1.72,3.3,5.0,0,1,0,9.0,11.0,6.0,2.0,6.0,9.0,0,5,4.0,10.0,4.0,5.0,0.0,1.0
2157,1.73,3.5,5.0,1,0,0,7.0,3.75,6.0,3.75,4.0,7.0,0,1,4.0,3.0,9.0,5.0,0.0,1.0
2158,1.72,3.4,5.0,1,0,0,6.0,13.0,9.0,7.0,12.0,7.0,4,1,14.0,6.0,8.0,4.0,1.0,1.0
2159,1.9,3.25,4.5,1,0,0,9.0,5.0,8.0,2.0,8.0,2.0,4,0,5.0,3.0,1.0,13.0,1.0,0.0
2160,1.72,3.4,5.0,1,0,0,8.0,1.0,4.0,5.0,3.0,2.0,1,1,2.0,3.0,6.0,9.0,1.0,1.0
2161,1.66,3.4,5.5,0,1,0,8.0,1.0,9.0,3.0,5.0,2.0,2,0,1.0,1.0,4.0,7.0,1.0,0.0
2162,1.61,3.75,5.5,1,0,0,8.0,7.0,6.0,1.0,5.0,4.0,1,0,4.0,4.0,6.0,10.0,1.0,0.0
2163,1.95,3.0,4.5,0,1,0,4.0,2.0,3.0,4.0,4.0,1.0,0,0,3.0,2.0,5.0,7.0,0.0,0.0
2164,1.57,3.6,5.0,0,1,0,9.0,6.0,6.0,9.0,7.0,0.0,0,0,2.0,6.0,3.0,15.0,0.0,0.0
2165,1.67,3.75,5.0,1,0,0,15.0,11.0,14.0,8.0,15.0,9.0,9,17,13.0,9.0,1.0,4.0,1.0,1.0
2166,1.67,4.0,4.75,1,0,0,13.0,10.0,11.0,4.0,12.0,7.0,1,2,12.0,8.0,5.0,9.0,1.0,1.0
2167,1.66,4.0,5.0,1,0,0,13.0,8.0,16.0,13.0,10.0,7.0,0,2,8.0,8.0,3.0,7.0,0.0,1.0
2168,1.8,3.4,4.75,1,0,0,10.0,9.0,6.0,4.0,8.0,7.0,4,2,8.0,7.0,7.0,7.0,1.0,1.0
2169,1.61,3.25,5.0,0,1,0,11.0,2.0,7.0,4.0,10.0,3.0,0,2,9.0,2.0,7.0,5.0,0.0,1.0
2170,1.66,3.4,5.5,0,1,0,9.0,10.0,7.0,5.0,9.0,8.0,3,1,5.0,8.0,4.0,8.0,1.0,1.0
2171,1.73,3.8,5.5,0,0,1,5.0,5.0,11.0,2.0,6.0,7.0,3,1,8.0,5.0,8.0,6.0,1.0,1.0
2172,1.61,3.4,5.0,0,0,1,9.0,10.0,10.0,3.0,8.0,7.0,1,1,5.0,6.0,5.0,6.0,1.0,1.0
2173,1.8,3.1,5.25,1,0,0,13.0,10.0,6.0,2.0,8.0,6.0,4,2,10.0,3.0,6.0,5.0,1.0,1.0
2174,1.66,3.25,4.5,1,0,0,7.0,11.0,7.0,4.0,4.0,9.0,0,1,5.0,4.0,10.0,6.0,0.0,1.0
2175,1.8,3.1,5.0,0,1,0,15.0,9.0,17.0,7.0,7.0,5.0,2,1,9.0,11.0,7.0,9.0,1.0,1.0
2176,1.66,3.4,5.5,0,1,0,10.0,4.0,5.0,2.0,6.0,2.0,4,0,6.0,2.0,9.0,6.0,1.0,0.0
2177,1.75,3.6,4.75,0,0,1,10.0,7.0,12.0,5.0,9.0,9.0,1,6,9.0,6.0,4.0,2.0,1.0,1.0
2178,1.72,3.3,5.0,0,0,1,7.5,0.0,6.25,2.5,6.0,2.0,0,0,5.0,2.0,4.0,7.0,0.0,0.0
2179,1.62,4.0,5.5,0,1,0,11.0,8.0,9.0,8.0,10.0,12.0,0,3,10.0,11.0,7.0,7.0,0.0,1.0
2180,1.83,3.25,4.75,0,1,0,12.0,11.0,12.0,3.0,10.0,7.0,0,1,9.0,6.0,3.0,6.0,0.0,1.0
2181,1.85,3.3,4.75,1,0,0,8.75,1.25,6.25,6.25,7.0,6.0,2,0,5.0,7.0,5.0,11.0,1.0,0.0
2182,1.61,3.25,5.0,1,0,0,6.0,12.0,7.0,6.0,8.0,10.0,2,2,9.0,6.0,8.0,2.0,1.0,1.0
2183,1.7,3.5,5.25,1,0,0,10.0,3.0,7.0,7.0,9.0,6.0,1,0,7.0,6.0,7.0,10.0,1.0,0.0
2184,1.73,3.3,5.5,0,0,1,12.0,8.0,9.0,6.0,6.0,12.0,1,3,3.0,9.0,3.0,2.0,1.0,1.0
2185,1.83,3.1,5.0,0,1,0,10.0,9.0,4.0,2.0,5.0,3.0,1,0,2.0,6.0,8.0,7.0,1.0,0.0
2186,1.72,3.4,5.0,0,1,0,11.0,5.0,8.0,2.0,7.0,8.0,0,3,5.0,6.0,5.0,2.0,0.0,1.0
2187,1.8,3.5,4.5,1,0,0,3.0,7.0,4.0,2.0,0.0,4.0,0,0,3.0,5.0,12.0,11.0,0.0,0.0
2188,1.8,3.1,5.0,0,1,0,8.0,3.0,7.0,2.0,5.0,7.0,0,1,7.0,6.0,8.0,6.0,0.0,1.0
2189,1.83,3.7,4.75,1,0,0,8.0,7.0,11.0,6.0,10.0,5.0,0,1,8.0,9.0,4.0,8.0,0.0,1.0
2190,1.73,3.8,4.5,1,0,0,11.25,6.25,11.25,6.25,6.0,7.0,0,1,4.0,9.0,4.0,7.0,0.0,1.0
2191,1.8,3.2,5.0,0,1,0,15.0,8.0,8.0,4.0,7.0,6.0,0,1,6.0,7.0,6.0,7.0,0.0,1.0
2192,1.62,3.9,5.25,1,0,0,6.0,10.0,5.0,5.0,4.0,6.0,0,0,5.0,7.0,8.0,11.0,0.0,0.0
2193,1.66,3.3,4.75,0,0,1,8.0,12.0,7.0,3.0,4.0,7.0,2,2,6.0,6.0,5.0,8.0,1.0,1.0
2194,1.75,3.6,5.0,0,0,1,12.0,10.0,12.0,4.0,3.0,3.0,0,0,8.0,5.0,13.0,10.0,0.0,0.0
2195,1.73,3.75,4.5,0,1,0,15.0,7.0,18.0,5.0,15.0,5.0,5,1,17.0,6.0,4.0,6.0,1.0,1.0
2196,1.7,3.6,5.5,0,1,0,4.0,10.0,3.0,5.0,5.0,6.0,0,1,4.0,7.0,7.0,8.0,0.0,1.0
2197,1.8,3.3,4.5,0,1,0,15.0,1.0,12.0,8.0,12.0,7.0,3,0,9.0,6.0,5.0,6.0,1.0,0.0
2198,1.75,3.25,5.25,0,1,0,10.0,4.0,7.5,4.0,6.0,4.0,3,0,4.0,3.0,6.0,8.0,1.0,0.0
2199,1.73,3.6,4.75,1,0,0,7.0,3.0,7.0,3.0,6.0,2.0,0,2,4.0,1.0,8.0,6.0,0.0,1.0
2200,1.62,3.75,5.5,1,0,0,13.0,13.0,10.0,5.0,11.0,8.0,19,1,6.0,10.0,1.0,7.0,1.0,1.0
2201,1.8,3.3,4.75,0,0,1,12.0,9.0,12.0,5.0,8.0,4.0,4,0,6.0,4.0,5.0,9.0,1.0,0.0
2202,1.85,3.5,4.5,0,1,0,5.0,8.0,6.0,8.0,7.0,11.0,2,5,6.0,10.0,6.0,7.0,1.0,1.0
2203,1.73,3.75,4.5,0,1,0,12.0,6.0,8.0,8.0,13.0,6.0,5,0,8.0,7.0,3.0,5.0,1.0,0.0
2204,1.83,3.25,4.5,0,0,1,9.0,6.0,8.0,4.0,8.0,3.0,3,0,4.0,1.0,5.0,4.0,1.0,0.0
2205,1.83,3.4,4.5,1,0,0,12.5,10.0,10.0,3.75,5.0,6.0,0,1,6.0,6.0,7.0,7.0,0.0,1.0
2206,1.91,3.3,4.5,0,0,1,9.0,4.0,10.0,3.0,5.0,1.0,0,1,5.0,4.0,7.0,11.0,0.0,1.0
2207,1.8,3.5,4.5,1,0,0,4.0,9.0,8.0,3.0,3.0,4.0,0,1,8.0,3.0,11.0,8.0,0.0,1.0
2208,1.72,3.6,5.25,0,1,0,8.0,13.0,7.0,3.0,11.0,10.0,5,2,8.0,7.0,4.0,7.0,1.0,1.0
2209,1.7,3.8,5.0,1,0,0,13.0,9.0,12.0,5.0,9.0,5.0,7,1,10.0,5.0,6.0,6.0,1.0,1.0
2210,1.61,3.6,4.5,0,0,1,3.75,7.5,7.5,2.5,4.0,3.0,0,0,7.0,3.0,9.0,10.0,0.0,0.0
2211,1.62,4.0,5.0,1,0,0,7.0,1.0,10.0,6.0,6.0,3.0,0,1,9.0,5.0,12.0,9.0,0.0,1.0
2212,1.73,3.8,4.75,0,0,1,8.0,5.0,10.0,1.0,8.0,3.0,2,1,8.0,3.0,6.0,10.0,1.0,1.0
2213,1.75,3.6,5.0,0,1,0,10.0,3.75,8.0,6.25,7.0,5.0,3,5,5.0,7.0,6.0,7.0,1.0,1.0
2214,1.75,3.4,5.0,1,0,0,10.0,5.0,11.0,1.25,10.0,4.0,2,0,10.0,3.0,4.0,8.0,1.0,0.0
2215,1.67,3.75,5.5,1,0,0,10.0,9.0,11.0,3.0,7.0,5.0,0,2,9.0,5.0,8.0,8.0,0.0,1.0
2216,1.57,4.2,5.25,1,0,0,10.0,6.0,10.0,7.0,8.0,3.0,0,0,8.0,7.0,6.0,12.0,0.0,0.0
2217,1.61,3.5,4.5,0,1,0,13.0,11.0,11.0,4.0,11.0,8.0,6,1,10.0,6.0,4.0,4.0,1.0,1.0
2218,1.53,3.6,5.5,1,0,0,5.0,5.0,5.0,4.0,5.0,6.0,3,1,6.0,8.0,8.0,10.0,1.0,1.0
2219,1.72,3.4,5.0,1,0,0,8.0,4.0,6.0,8.0,8.0,4.0,3,1,6.0,6.0,5.0,10.0,1.0,1.0
2220,1.85,3.75,4.5,0,1,0,9.0,11.0,9.0,7.0,5.0,8.0,1,1,6.0,9.0,9.0,8.0,1.0,1.0
2221,1.57,4.2,5.25,0,1,0,7.0,8.0,9.0,5.0,6.0,8.0,0,4,7.0,7.0,9.0,5.0,0.0,1.0
2222,1.64,4.2,5.0,0,1,0,10.0,10.0,14.0,6.0,12.0,7.0,0,1,13.0,10.0,5.0,7.0,0.0,1.0
2223,1.9,3.1,4.5,0,0,1,11.0,5.0,8.0,4.0,7.0,3.0,0,0,5.0,3.0,6.0,7.0,0.0,0.0
2224,1.57,3.6,5.5,0,1,0,4.0,6.25,1.0,8.75,3.0,5.0,1,0,2.0,5.0,7.0,9.0,1.0,0.0
2225,1.75,3.4,5.0,0,0,1,6.0,7.0,6.0,5.0,6.0,7.0,2,0,3.0,6.0,4.0,8.0,1.0,0.0
2226,1.8,3.3,4.75,1,0,0,10.0,7.0,5.0,6.0,6.0,8.0,1,3,5.0,8.0,7.0,7.0,1.0,1.0
2227,1.72,3.0,5.0,1,0,0,12.0,6.0,10.0,3.0,7.0,6.0,2,0,4.0,3.0,4.0,4.0,1.0,0.0
2228,1.91,3.3,4.5,1,0,0,11.0,4.0,6.0,7.0,11.0,5.0,8,0,7.0,7.0,3.0,7.0,1.0,0.0
2229,1.8,3.5,4.5,1,0,0,12.5,5.0,10.0,2.5,6.0,4.0,0,0,5.0,5.0,10.0,6.0,0.0,0.0
2230,1.67,3.75,5.0,1,0,0,15.0,13.0,11.25,7.0,10.0,8.0,3,4,6.0,12.0,2.0,10.0,1.0,1.0
2231,1.8,3.25,4.75,1,0,0,8.0,4.0,6.0,7.0,6.0,7.0,1,1,5.0,7.0,9.0,6.0,1.0,1.0
2232,1.62,4.0,5.0,1,0,0,12.0,12.0,12.0,3.0,7.0,9.0,0,1,10.0,10.0,10.0,8.0,0.0,1.0
2233,1.61,3.6,5.5,1,0,0,15.0,9.0,16.0,6.0,13.0,10.0,11,1,7.0,8.0,1.0,3.0,1.0,1.0
2234,1.62,4.0,5.25,1,0,0,10.0,10.0,7.0,6.0,9.0,10.0,0,2,7.0,8.0,4.0,5.0,0.0,1.0
2235,1.61,3.6,5.0,0,1,0,11.0,10.0,9.0,10.0,8.0,4.0,2,1,6.0,10.0,5.0,13.0,1.0,1.0
2236,2.6,2.1,5.0,1,0,0,7.0,5.0,8.0,10.0,5.0,6.0,1,2,3.0,6.0,4.0,7.0,1.0,1.0
2237,1.67,3.6,5.25,0,1,0,7.0,5.0,7.0,2.0,9.0,3.0,0,0,11.0,4.0,10.0,9.0,0.0,0.0
2238,1.9,3.0,4.75,0,1,0,9.0,6.0,6.0,5.0,9.0,7.0,2,0,8.0,6.0,10.0,7.0,1.0,0.0
2239,1.75,3.2,5.25,1,0,0,11.0,7.0,9.0,4.0,9.0,4.0,5,1,5.0,6.0,3.0,12.0,1.0,1.0
2240,1.67,3.75,5.0,0,0,1,11.0,7.0,8.0,7.0,2.0,10.0,0,2,4.0,7.0,10.0,4.0,0.0,1.0
2241,1.57,3.8,5.5,1,0,0,7.0,15.0,5.0,7.0,2.0,12.0,0,0,6.0,9.0,13.0,2.0,0.0,0.0
2242,1.72,3.3,5.5,0,1,0,7.0,10.0,11.0,2.0,4.0,7.0,1,3,6.0,6.0,9.0,8.0,1.0,1.0
2243,1.85,3.39,4.75,0,1,0,6.0,7.0,3.0,4.0,4.0,6.0,0,0,6.0,4.0,6.0,7.0,0.0,0.0
2244,1.72,3.0,5.0,0,1,0,11.0,10.0,4.0,6.0,8.0,7.0,4,2,3.0,3.0,1.0,6.0,1.0,1.0
2245,1.73,3.75,4.5,0,1,0,11.0,8.0,8.0,4.0,13.0,8.0,6,2,9.0,9.0,3.0,5.0,1.0,1.0
2246,1.72,3.6,4.75,1,0,0,5.0,4.0,5.0,2.0,8.0,3.0,4,0,9.0,3.0,8.0,11.0,1.0,0.0
2247,1.66,3.6,5.0,1,0,0,12.0,8.0,10.0,7.0,4.0,7.0,1,3,2.0,7.0,6.0,8.0,1.0,1.0
2248,1.66,3.5,5.5,1,0,0,7.0,4.0,2.0,4.0,8.0,4.0,3,1,4.0,8.0,4.0,9.0,1.0,1.0
2249,1.67,3.75,5.0,1,0,0,13.0,11.0,16.0,3.0,10.0,10.0,0,2,13.0,5.0,6.0,4.0,0.0,1.0
2250,1.73,3.4,5.5,1,0,0,9.0,12.0,8.0,7.0,13.0,8.0,8,0,12.0,7.0,5.0,7.0,1.0,0.0
2251,1.62,4.2,4.75,0,1,0,9.0,5.0,13.0,13.0,10.0,1.0,2,0,12.0,8.0,6.0,13.0,1.0,0.0
2252,1.73,3.6,5.25,0,0,1,13.0,6.0,12.0,7.0,10.0,1.0,0,1,10.0,4.0,6.0,9.0,0.0,1.0
2253,1.73,3.75,4.5,0,1,0,11.0,3.0,9.0,1.0,5.0,7.0,0,5,9.0,3.0,9.0,2.0,0.0,1.0
2254,1.75,3.6,4.5,1,0,0,10.0,8.0,9.0,7.0,13.0,5.0,7,1,12.0,9.0,5.0,13.0,1.0,1.0
2255,1.75,3.8,5.25,0,1,0,7.0,11.0,12.0,9.0,11.0,10.0,13,4,11.0,7.0,5.0,5.0,1.0,1.0
2256,1.66,3.4,5.5,0,0,1,7.0,8.0,6.0,5.0,9.0,9.0,0,1,8.0,7.0,6.0,7.0,0.0,1.0
2257,2.25,2.5,4.5,0,1,0,9.0,5.0,8.0,7.0,10.0,5.0,1,3,9.0,3.0,5.0,6.0,1.0,1.0
2258,1.72,3.4,5.0,1,0,0,7.0,6.0,5.0,1.0,10.0,2.0,0,2,8.0,1.0,5.0,7.0,0.0,1.0
2259,1.53,4.75,5.25,0,1,0,9.0,13.0,14.0,6.0,12.0,7.0,3,0,12.0,8.0,6.0,7.0,1.0,0.0
2260,1.75,3.4,5.0,0,1,0,10.0,9.0,11.0,4.0,6.0,5.0,0,3,5.0,4.0,7.0,4.0,0.0,1.0
2261,1.85,3.8,4.5,1,0,0,5.0,9.0,10.0,11.0,8.0,11.0,4,5,8.0,9.0,4.0,4.0,1.0,1.0
2262,1.95,2.87,4.5,1,0,0,8.0,6.0,6.0,4.0,6.0,10.0,3,3,5.0,6.0,5.0,5.0,1.0,1.0
2263,1.83,3.1,5.0,0,0,1,8.0,7.0,8.0,3.0,2.0,3.0,1,1,5.0,6.0,11.0,9.0,1.0,1.0
2264,1.53,3.5,5.5,1,0,0,6.0,5.0,8.0,9.0,11.0,7.0,10,0,12.0,9.0,2.0,10.0,1.0,0.0
2265,1.8,3.3,4.75,1,0,0,9.0,5.0,3.0,5.0,6.0,6.0,1,0,3.0,5.0,4.0,5.0,1.0,0.0
2266,1.91,3.3,4.5,0,0,1,12.0,7.5,6.0,1.25,12.0,6.0,3,2,6.0,5.0,3.0,8.0,1.0,1.0
2267,1.62,3.8,5.5,1,0,0,10.0,15.0,16.0,15.0,13.0,12.0,9,3,13.0,13.0,5.0,5.0,1.0,1.0
2268,1.8,3.39,5.0,0,0,1,4.0,7.0,4.0,1.0,3.0,1.0,1,0,3.0,2.0,9.0,8.0,1.0,0.0
2269,1.72,3.5,5.0,0,1,0,7.0,6.0,10.0,3.0,4.0,1.0,0,0,5.0,2.0,10.0,8.0,0.0,0.0
2270,1.83,3.5,4.5,0,1,0,12.0,1.0,10.0,8.0,8.0,4.0,1,1,10.0,3.0,8.0,5.0,1.0,1.0
2271,1.8,3.6,4.6,0,0,1,0.0,11.0,3.0,2.0,4.0,7.0,1,1,4.0,4.0,11.0,5.0,1.0,1.0
2272,1.83,3.4,4.75,0,0,1,3.0,8.0,5.0,4.0,7.0,6.0,2,2,6.0,4.0,6.0,3.0,1.0,1.0
2273,1.75,3.5,4.75,0,1,0,6.0,9.0,6.0,7.0,4.0,4.0,1,1,5.0,3.0,9.0,6.0,1.0,1.0
2274,1.7,4.0,5.5,1,0,0,15.0,10.0,20.0,4.0,9.0,7.0,0,0,14.0,3.0,5.0,4.0,0.0,0.0
2275,2.0,2.9,4.5,1,0,0,13.0,5.0,10.0,5.0,9.0,7.0,6,2,5.0,5.0,2.0,5.0,1.0,1.0
2276,1.8,3.4,4.75,1,0,0,7.0,7.0,3.0,5.0,6.0,5.0,0,3,3.0,5.0,5.0,7.0,0.0,1.0
2277,1.72,3.79,4.75,1,0,0,13.0,5.0,9.0,12.0,6.0,7.0,0,1,5.0,12.0,8.0,9.0,0.0,1.0
2278,1.73,3.5,5.0,1,0,0,11.25,10.0,10.0,4.0,4.0,9.0,0,3,3.0,4.0,11.0,7.0,0.0,1.0
2279,1.73,3.5,5.0,1,0,0,7.0,2.0,5.0,3.0,8.0,5.0,0,0,7.0,3.0,4.0,5.0,0.0,0.0
2280,1.6,3.4,5.0,1,0,0,8.0,10.0,6.0,2.0,2.0,11.0,1,7,1.0,7.0,6.0,2.0,1.0,1.0
2281,1.7,3.5,5.25,1,0,0,2.5,6.25,5.0,3.75,4.0,6.0,0,1,7.0,9.0,9.0,9.0,0.0,1.0
2282,1.62,3.75,5.5,1,0,0,8.0,6.0,8.0,7.0,7.0,4.0,2,1,5.0,6.0,6.0,10.0,1.0,1.0
2283,1.67,3.5,5.5,0,0,1,13.0,13.0,9.0,5.0,9.0,10.0,6,1,10.0,10.0,5.0,6.0,1.0,1.0
2284,1.73,3.6,4.75,1,0,0,2.0,4.0,4.0,12.0,3.0,4.0,1,2,5.0,8.0,12.0,11.0,1.0,1.0
2285,1.5,3.6,5.5,1,0,0,7.0,8.0,13.0,4.0,13.0,7.0,5,2,17.0,8.0,6.0,5.0,1.0,1.0
2286,1.75,3.75,4.5,1,0,0,7.0,7.0,6.0,7.0,5.0,13.0,0,5,5.0,14.0,7.0,5.0,0.0,1.0
2287,1.8,3.3,4.75,0,0,1,9.0,7.0,5.0,4.0,9.0,3.0,2,1,5.0,7.0,6.0,13.0,1.0,1.0
2288,1.75,3.75,4.75,1,0,0,5.0,1.0,6.25,2.0,8.0,3.0,4,0,8.0,0.0,7.0,5.0,1.0,0.0
2289,1.72,3.4,5.25,1,0,0,10.0,12.0,7.0,3.0,10.0,4.0,1,1,9.0,3.0,7.0,4.0,1.0,1.0
2290,1.83,3.5,4.5,0,0,1,13.0,12.0,13.0,1.0,8.0,6.0,3,1,11.0,6.0,6.0,8.0,1.0,1.0
2291,1.95,3.0,4.5,1,0,0,7.0,4.0,4.0,4.0,6.0,5.0,0,1,2.0,4.0,2.0,6.0,0.0,1.0
2292,1.66,3.5,5.5,0,1,0,11.0,8.0,10.0,6.0,6.0,6.0,2,0,5.0,10.0,4.0,12.0,1.0,0.0
2293,1.73,3.9,5.25,0,0,1,6.0,4.0,4.0,4.0,1.0,2.0,0,1,1.0,2.0,7.0,8.0,0.0,1.0
2294,1.75,3.5,5.0,0,1,0,11.0,9.0,8.0,4.0,12.0,7.0,4,0,6.0,5.0,2.0,9.0,1.0,0.0
2295,1.83,3.4,4.5,1,0,0,9.0,7.0,10.0,1.0,10.0,3.0,4,0,8.0,4.0,5.0,13.0,1.0,0.0
2296,1.62,3.75,5.5,1,0,0,10.0,7.0,12.0,8.0,12.0,8.0,1,3,13.0,7.0,6.0,6.0,1.0,1.0
2297,1.75,3.6,5.0,1,0,0,10.0,5.0,8.0,4.0,7.0,3.0,0,1,5.0,5.0,7.0,8.0,0.0,1.0
2298,1.66,3.4,5.5,0,0,1,7.0,4.0,7.0,4.0,6.0,5.0,0,1,5.0,9.0,6.0,9.0,0.0,1.0
2299,1.75,3.6,5.0,1,0,0,11.0,7.0,11.0,5.0,9.0,5.0,0,0,8.0,4.0,7.0,5.0,0.0,0.0
2300,1.67,3.75,5.5,1,0,0,15.0,15.0,18.0,1.0,10.0,7.0,3,1,9.0,6.0,4.0,4.0,1.0,1.0
2301,1.7,3.5,4.5,0,1,0,8.75,3.75,10.0,5.0,4.0,8.0,0,2,4.0,10.0,4.0,8.0,0.0,1.0
2302,1.61,3.2,5.5,1,0,0,12.0,10.0,12.0,6.0,15.0,6.0,7,1,9.0,8.0,1.0,11.0,1.0,1.0
2303,1.67,3.75,5.0,0,1,0,8.0,13.0,4.0,7.0,8.0,7.0,0,1,5.0,5.0,3.0,7.0,0.0,1.0
2304,1.75,3.4,5.0,1,0,0,8.0,8.0,9.0,9.0,8.0,5.0,4,0,8.0,6.0,6.0,7.0,1.0,0.0
2305,1.75,3.6,4.75,1,0,0,8.0,6.0,5.0,2.0,6.0,5.0,1,0,4.0,5.0,3.0,9.0,1.0,0.0
2306,1.83,3.6,4.5,0,1,0,11.0,13.0,11.0,6.0,7.0,11.0,2,9,8.0,7.0,12.0,3.0,1.0,1.0
2307,1.85,3.4,4.5,1,0,0,6.25,11.25,3.75,1.25,3.0,4.0,1,2,6.0,2.0,11.0,10.0,1.0,1.0
2308,1.8,3.2,5.0,1,0,0,10.0,5.0,9.0,3.0,3.0,5.0,0,3,4.0,4.0,10.0,6.0,0.0,1.0
2309,1.67,3.5,5.5,1,0,0,13.0,10.0,15.0,5.0,11.0,6.0,6,1,10.0,4.0,5.0,6.0,1.0,1.0
2310,1.72,3.0,5.0,0,1,0,11.0,6.0,8.0,8.0,6.0,5.0,2,0,3.0,8.0,4.0,11.0,1.0,0.0
2311,1.8,3.6,4.5,1,0,0,3.0,10.0,4.0,7.0,7.0,5.0,0,1,5.0,9.0,10.0,12.0,0.0,1.0
